iter	Logloss
1512	0.2567217903
1513	0.2566589298
1514	0.2565839916
1515	0.2564280242
1516	0.2563915316
1517	0.2562707803
1518	0.2562301993
1519	0.2561244096
1520	0.2560496527
1521	0.2560046055
1522	0.255839163
1523	0.2557081929
1524	0.2556232083
1525	0.255444536
1526	0.255343357
1527	0.2552452153
1528	0.2550930467
1529	0.2550023858
1530	0.2548713624
1531	0.254699217
1532	0.2546235663
1533	0.2545976687
1534	0.2544387731
1535	0.2542649098
1536	0.2542180366
1537	0.254118941
1538	0.254063479
1539	0.253914953
1540	0.2538298902
1541	0.2537267564
1542	0.2536926188
1543	0.2535793928
1544	0.2534836278
1545	0.2533971568
1546	0.2533063394
1547	0.2532217987
1548	0.2530131945
1549	0.2529603214
1550	0.2529001391
1551	0.2527475527
1552	0.2526427412
1553	0.2525804781
1554	0.2525481467
1555	0.2524819462
1556	0.2524221327
1557	0.2523626283
1558	0.2523112788
1559	0.2522375916
1560	0.2520736813
1561	0.2519791871
1562	0.2518525945
1563	0.2517741863
1564	0.2516868819
1565	0.2516073386
1566	0.2515343118
1567	0.2514670116
1568	0.2513914045
1569	0.2512817621
1570	0.2511990463
1571	0.2511560454
1572	0.2511147828
1573	0.2510966265
1574	0.2510182755
1575	0.2508591962
1576	0.2508258678
1577	0.250764035
1578	0.2507375092
1579	0.2506764299
1580	0.2505645812
1581	0.2504493228
1582	0.2503499733
1583	0.2502755918
1584	0.2501816653
1585	0.2501224612
1586	0.2499855147
1587	0.2498490727
1588	0.2498016728
1589	0.2497288833
1590	0.2496191943
1591	0.2495674419
1592	0.2495034051
1593	0.249376294
1594	0.2492690799
1595	0.2491535338
1596	0.2490297231
1597	0.2489361162
1598	0.2488724549
1599	0.2488429152
1600	0.2487818126
1601	0.2486146122
1602	0.2485703867
1603	0.2484688642
1604	0.2482965131
1605	0.2481836484
1606	0.2481020175
1607	0.2480019197
1608	0.2479663759
1609	0.247842613
1610	0.2477693289
1611	0.2477430525
1612	0.2476729437
1613	0.2475743682
1614	0.2474737149
1615	0.247409577
1616	0.2472105668
1617	0.2471315304
1618	0.247049988
1619	0.2469298268
1620	0.2468903521
1621	0.2467188665
1622	0.2466551703
1623	0.2466177098
1624	0.2465812985
1625	0.2464737631
1626	0.2464280891
1627	0.2462953614
1628	0.2461752698
1629	0.2460953903
1630	0.2460145222
1631	0.2458375732
1632	0.2457861262
1633	0.2456278305
1634	0.2455775312
1635	0.2454725801
1636	0.2453543759
1637	0.2453154036
1638	0.2452844967
1639	0.245166849
1640	0.2451061534
1641	0.2450579311
1642	0.2449776961
1643	0.2449308568
1644	0.2447655869
1645	0.2446896186
1646	0.244617642
1647	0.2444832558
1648	0.2443881473
1649	0.2442441965
1650	0.2442011661
1651	0.2440931173
1652	0.244018375
1653	0.2439277154
1654	0.2438155324
1655	0.2437350202
1656	0.243569432
1657	0.243477441
1658	0.243360238
1659	0.2433044956
1660	0.2432479547
1661	0.2431908368
1662	0.2430748641
1663	0.2429911277
1664	0.242918141
1665	0.2428525467
1666	0.2427705186
1667	0.2427210809
1668	0.2425740384
1669	0.2424772415
1670	0.2424419246
1671	0.2423566027
1672	0.2421932459
1673	0.2420894607
1674	0.2419987158
1675	0.2418189245
1676	0.2417417591
1677	0.2416014911
1678	0.2415543734
1679	0.2414957712
1680	0.2414523924
1681	0.2413926663
1682	0.2412745994
1683	0.2412216958
1684	0.2411354131
1685	0.2410965692
1686	0.2409992379
1687	0.2408658558
1688	0.2407516898
1689	0.240684336
1690	0.2406142893
1691	0.2404945529
1692	0.2404064255
1693	0.2403065138
1694	0.2402001028
1695	0.2400248743
1696	0.2399788538
1697	0.2399090861
1698	0.2397744474
1699	0.2396796573
1700	0.2396123759
1701	0.2395351323
1702	0.2394039053
1703	0.239259504
1704	0.2391867507
1705	0.239127745
1706	0.2390659328
1707	0.239008703
1708	0.2389526386
1709	0.2388558774
1710	0.238769735
1711	0.2385866416
1712	0.2384615245
1713	0.2383892249
1714	0.2383405663
1715	0.2382427505
1716	0.238170118
1717	0.2380996985
1718	0.2380365937
1719	0.2379422556
1720	0.2378096107
1721	0.2376690715
1722	0.2375721438
1723	0.2375475478
1724	0.2374387466
1725	0.2372908379
1726	0.237140635
1727	0.2371060844
1728	0.2369893926
1729	0.2368636568
1730	0.2368170912
1731	0.2367687909
1732	0.2367133579
1733	0.2366339316
1734	0.2365977466
1735	0.2365421673
1736	0.236489814
1737	0.2364522115
1738	0.2363566615
1739	0.2362459309
1740	0.2361434761
1741	0.2359739502
1742	0.2359330084
1743	0.2358590688
1744	0.2357834533
1745	0.2357182243
1746	0.2356080687
1747	0.2355177593
1748	0.235427691
1749	0.2353047058
1750	0.2351433602
1751	0.2350542141
1752	0.2349475101
1753	0.2347956222
1754	0.2347642518
1755	0.234680096
1756	0.2346414164
1757	0.2345411692
1758	0.2344302277
1759	0.2342927966
1760	0.2342018177
1761	0.2340873154
1762	0.2340196188
1763	0.2339430336
1764	0.2338112378
1765	0.233701344
1766	0.2336021096
1767	0.2335387721
1768	0.2334553091
1769	0.2333908573
1770	0.2333304373
1771	0.2331995049
1772	0.2330546646
1773	0.2329789637
1774	0.2329293653
1775	0.2328946476
1776	0.2327912462
1777	0.2327587867
1778	0.232643719
1779	0.2325975542
1780	0.2324905773
1781	0.2323638623
1782	0.2323158716
1783	0.2322736688
1784	0.2322248523
1785	0.2321366862
1786	0.2320557603
1787	0.2319991607
1788	0.2319256715
1789	0.2317837217
1790	0.2317228465
1791	0.2316484233
1792	0.2316034404
1793	0.2314963457
1794	0.2314109506
1795	0.2313619014
1796	0.2313035199
1797	0.2312228978
1798	0.2311629676
1799	0.231036901
1800	0.2309460124
1801	0.2308248615
1802	0.2307828358
1803	0.2306447965
1804	0.2305741767
1805	0.2304849849
1806	0.2303744754
1807	0.2303325897
1808	0.230246579
1809	0.2301903031
1810	0.2300760526
1811	0.2300231597
1812	0.2299004832
1813	0.2298291071
1814	0.2297278258
1815	0.2296440948
1816	0.2295231515
1817	0.2294126491
1818	0.2293584553
1819	0.2293059462
1820	0.2292486968
1821	0.22918471
1822	0.2290499837
1823	0.2290100826
1824	0.2289564664
1825	0.228901305
1826	0.2288249307
1827	0.2286449254
1828	0.2285586257
1829	0.2285239619
1830	0.2284071272
1831	0.2282937784
1832	0.2282351816
1833	0.2281831731
1834	0.2280752387
1835	0.2279835892
1836	0.2278728413
1837	0.2277535116
1838	0.2276631805
1839	0.2275845344
1840	0.2275474423
1841	0.2274792519
1842	0.2273899757
1843	0.2273233538
1844	0.2272543816
1845	0.2271278962
1846	0.2270397212
1847	0.226938742
1848	0.2269023953
1849	0.2268319502
1850	0.2267826986
1851	0.2266852752
1852	0.2265707534
1853	0.2265294941
1854	0.226428438
1855	0.226392222
1856	0.2263037823
1857	0.2260918568
1858	0.2259886043
1859	0.2258259803
1860	0.2257485546
1861	0.2256850534
1862	0.2255505609
1863	0.2255080331
1864	0.225427715
1865	0.2253337701
1866	0.2253098044
1867	0.2252300678
1868	0.2251222159
1869	0.2250007993
1870	0.2249244699
1871	0.2248310937
1872	0.2247882994
1873	0.2246572896
1874	0.2245902523
1875	0.2245166422
1876	0.2244768467
1877	0.2243395251
1878	0.2242669213
1879	0.2241972582
1880	0.2241512391
1881	0.2240443881
1882	0.2239555978
1883	0.2239021985
1884	0.2238412145
1885	0.22378908
1886	0.2236991363
1887	0.2236191535
1888	0.2235709911
1889	0.2234336018
1890	0.2233528474
1891	0.2233146974
1892	0.2232580372
1893	0.2231593177
1894	0.2231141357
1895	0.2230285118
1896	0.2229502094
1897	0.2228967477
1898	0.2228368912
1899	0.2226626861
1900	0.2225834114
1901	0.2225019816
1902	0.2223844947
1903	0.2222893509
1904	0.2221534522
1905	0.2220684071
1906	0.2219621955
1907	0.2218803018
1908	0.2217994308
1909	0.2217451025
1910	0.221653896
1911	0.2215884483
1912	0.2215004048
1913	0.2214236473
1914	0.2213878681
1915	0.2213351114
1916	0.2212285172
1917	0.2211204492
1918	0.2210610205
1919	0.2209692312
1920	0.2209027765
1921	0.2206935613
1922	0.2206458412
1923	0.2206085639
1924	0.2205495522
1925	0.2204611011
1926	0.2203722408
1927	0.2202707213
1928	0.2202322596
1929	0.220201773
1930	0.2201198096
1931	0.2200457117
1932	0.2199344701
1933	0.2198624171
1934	0.2197243841
1935	0.219653324
1936	0.2194795121
1937	0.2193390038
1938	0.2192945894
1939	0.2192109225
1940	0.2190808888
1941	0.2189891024
1942	0.2188899927
1943	0.2187441455
1944	0.2187253298
1945	0.2186092634
1946	0.2185517748
1947	0.2184827465
1948	0.2184300252
1949	0.2183528932
1950	0.2182781277
1951	0.2181406524
1952	0.2181115309
1953	0.2180521517
1954	0.2179688543
1955	0.2179114066
1956	0.2178246433
1957	0.2177369313
1958	0.2177160626
1959	0.2176506705
1960	0.2175533353
1961	0.2174773912
1962	0.2173975672
1963	0.2173256857
1964	0.2172617381
1965	0.21719034
1966	0.2171014343
1967	0.2170404028
1968	0.2169014213
1969	0.2168936459
1970	0.2167837803
1971	0.2166553836
1972	0.2165453317
1973	0.2164034274
1974	0.2163277969
1975	0.2162124998
1976	0.2161300136
1977	0.2160099094
1978	0.2159408844
1979	0.2158209095
1980	0.2157511632
1981	0.2156706364
1982	0.2155821658
1983	0.2155095236
1984	0.2154638744
1985	0.2154168137
1986	0.215323659
1987	0.2152511163
1988	0.2151180315
1989	0.215073132
1990	0.214997392
1991	0.2149087851
1992	0.2148504882
1993	0.2147610886
1994	0.2146980567
1995	0.2146346985
1996	0.2145748859
1997	0.2144481535
1998	0.2144076474
1999	0.2143190349
